trained model checkpoints/epoch_34_listener is loaded
trained model checkpoints/epoch_34_speller is loaded
[17/328][92/301] prediction done | time : 0.13s
[17/328][93/301] prediction done | time : 0.13s
[17/328][94/301] prediction done | time : 0.13s
[17/328][95/301] prediction done | time : 0.13s
[17/328][96/301] prediction done | time : 0.14s
[17/328][97/301] prediction done | time : 0.14s
[17/328][98/301] prediction done | time : 0.14s
[17/328][99/301] prediction done | time : 0.14s
[17/328][100/301] prediction done | time : 0.14s
[17/328][101/301] prediction done | time : 0.14s
[17/328][102/301] prediction done | time : 0.14s
[17/328][103/301] prediction done | time : 0.15s
[17/328][104/301] prediction done | time : 0.15s
[17/328][105/301] prediction done | time : 0.15s
[17/328][106/301] prediction done | time : 0.15s
[17/328][107/301] prediction done | time : 0.15s
[17/328][108/301] prediction done | time : 0.15s
[17/328][109/301] prediction done | time : 0.15s
[17/328][110/301] prediction done | time : 0.16s
[17/328][111/301] prediction done | time : 0.16s
[17/328][112/301] prediction done | time : 0.16s
[17/328][113/301] prediction done | time : 0.16s
[17/328][114/301] prediction done | time : 0.16s
[17/328][115/301] prediction done | time : 0.16s
[17/328][116/301] prediction done | time : 0.16s
[17/328][117/301] prediction done | time : 0.17s
[17/328][118/301] prediction done | time : 0.17s
[17/328][119/301] prediction done | time : 0.17s
[17/328][120/301] prediction done | time : 0.17s
[17/328][121/301] prediction done | time : 0.17s
[17/328][122/301] prediction done | time : 0.17s
[17/328][123/301] prediction done | time : 0.17s
[17/328][124/301] prediction done | time : 0.17s
[17/328][125/301] prediction done | time : 0.18s
[17/328][126/301] prediction done | time : 0.18s
[17/328][127/301] prediction done | time : 0.18s
[17/328][128/301] prediction done | time : 0.18s
[17/328][129/301] prediction done | time : 0.18s
[17/328][130/301] prediction done | time : 0.18s
[17/328][131/301] prediction done | time : 0.18s
[17/328][132/301] prediction done | time : 0.19s
[17/328][133/301] prediction done | time : 0.19s
[17/328][134/301] prediction done | time : 0.19s
[17/328][135/301] prediction done | time : 0.19s
[17/328][136/301] prediction done | time : 0.20s
[17/328][137/301] prediction done | time : 0.20s
[17/328][138/301] prediction done | time : 0.20s
[17/328][139/301] prediction done | time : 0.20s
[17/328][140/301] prediction done | time : 0.20s
[17/328][141/301] prediction done | time : 0.20s
[17/328][142/301] prediction done | time : 0.20s
[17/328][143/301] prediction done | time : 0.20s
[17/328][144/301] prediction done | time : 0.20s
[17/328][145/301] prediction done | time : 0.21s
[17/328][146/301] prediction done | time : 0.21s
[17/328][147/301] prediction done | time : 0.21s
[17/328][148/301] prediction done | time : 0.21s
[17/328][149/301] prediction done | time : 0.21s
[17/328][150/301] prediction done | time : 0.22s
[17/328][151/301] prediction done | time : 0.23s
[17/328][152/301] prediction done | time : 0.22s
[17/328][153/301] prediction done | time : 0.22s
[17/328][154/301] prediction done | time : 0.22s
[17/328][155/301] prediction done | time : 0.22s
[17/328][156/301] prediction done | time : 0.22s
[17/328][157/301] prediction done | time : 0.22s
[17/328][158/301] prediction done | time : 0.22s
[17/328][159/301] prediction done | time : 0.23s
[17/328][160/301] prediction done | time : 0.23s
[17/328][161/301] prediction done | time : 0.23s
[17/328][162/301] prediction done | time : 0.23s
[17/328][163/301] prediction done | time : 0.23s
[17/328][164/301] prediction done | time : 0.23s
[17/328][165/301] prediction done | time : 0.23s
[17/328][166/301] prediction done | time : 0.24s
[17/328][167/301] prediction done | time : 0.24s
[17/328][168/301] prediction done | time : 0.24s
[17/328][169/301] prediction done | time : 0.24s
[17/328][170/301] prediction done | time : 0.24s
[17/328][171/301] prediction done | time : 0.24s
[17/328][172/301] prediction done | time : 0.24s
[17/328][173/301] prediction done | time : 0.25s
[17/328][174/301] prediction done | time : 0.25s
[17/328][175/301] prediction done | time : 0.25s
[17/328][176/301] prediction done | time : 0.25s
[17/328][177/301] prediction done | time : 0.25s
[17/328][178/301] prediction done | time : 0.25s
[17/328][179/301] prediction done | time : 0.25s
[17/328][180/301] prediction done | time : 0.25s
[17/328][181/301] prediction done | time : 0.26s
[17/328][182/301] prediction done | time : 0.26s
[17/328][183/301] prediction done | time : 0.26s
[17/328][184/301] prediction done | time : 0.26s
[17/328][185/301] prediction done | time : 0.26s
[17/328][186/301] prediction done | time : 0.26s
[17/328][187/301] prediction done | time : 0.27s
[17/328][188/301] prediction done | time : 0.27s
[17/328][189/301] prediction done | time : 0.27s
[17/328][190/301] prediction done | time : 0.27s
[17/328][191/301] prediction done | time : 0.27s
[17/328][192/301] prediction done | time : 0.27s
[17/328][193/301] prediction done | time : 0.27s
[17/328][194/301] prediction done | time : 0.27s
[17/328][195/301] prediction done | time : 0.27s
[17/328][196/301] prediction done | time : 0.28s
[17/328][197/301] prediction done | time : 0.28s
[17/328][198/301] prediction done | time : 0.28s
[17/328][199/301] prediction done | time : 0.28s
[17/328][200/301] prediction done | time : 0.28s
[17/328][201/301] prediction done | time : 0.28s
[17/328][202/301] prediction done | time : 0.29s
[17/328][203/301] prediction done | time : 0.29s
[17/328][204/301] prediction done | time : 0.29s
[17/328][205/301] prediction done | time : 0.29s
[17/328][206/301] prediction done | time : 0.29s
[17/328][207/301] prediction done | time : 0.29s
[17/328][208/301] prediction done | time : 0.29s
[17/328][209/301] prediction done | time : 0.30s
[17/328][210/301] prediction done | time : 0.30s
[17/328][211/301] prediction done | time : 0.30s
[17/328][212/301] prediction done | time : 0.30s
[17/328][213/301] prediction done | time : 0.30s
[17/328][214/301] prediction done | time : 0.30s
[17/328][215/301] prediction done | time : 0.30s
[18/328] prediction done | time : 33.42s
Test [18/328] : WER 68.72%
[18/328][1/300] prediction done | time : 0.02s
[18/328][2/300] prediction done | time : 0.00s
[18/328][3/300] prediction done | time : 0.00s
[18/328][4/300] prediction done | time : 0.01s
[18/328][5/300] prediction done | time : 0.01s
[18/328][6/300] prediction done | time : 0.01s
[18/328][7/300] prediction done | time : 0.01s
[18/328][8/300] prediction done | time : 0.01s
[18/328][9/300] prediction done | time : 0.01s
[18/328][10/300] prediction done | time : 0.01s
[18/328][11/300] prediction done | time : 0.02s
[18/328][12/300] prediction done | time : 0.02s
[18/328][13/300] prediction done | time : 0.02s
[18/328][14/300] prediction done | time : 0.02s
[18/328][15/300] prediction done | time : 0.02s
[18/328][16/300] prediction done | time : 0.02s
[18/328][17/300] prediction done | time : 0.02s
[18/328][18/300] prediction done | time : 0.03s
[18/328][19/300] prediction done | time : 0.03s
[18/328][20/300] prediction done | time : 0.03s
[18/328][21/300] prediction done | time : 0.03s
[18/328][22/300] prediction done | time : 0.03s
[18/328][23/300] prediction done | time : 0.03s
[18/328][24/300] prediction done | time : 0.04s
[18/328][25/300] prediction done | time : 0.04s
[18/328][26/300] prediction done | time : 0.04s
[18/328][27/300] prediction done | time : 0.04s
[18/328][28/300] prediction done | time : 0.04s
[18/328][29/300] prediction done | time : 0.04s
[18/328][30/300] prediction done | time : 0.04s
[18/328][31/300] prediction done | time : 0.04s
[18/328][32/300] prediction done | time : 0.05s
[18/328][33/300] prediction done | time : 0.05s
[18/328][34/300] prediction done | time : 0.05s
[18/328][35/300] prediction done | time : 0.05s
[18/328][36/300] prediction done | time : 0.05s
[18/328][37/300] prediction done | time : 0.05s
[18/328][38/300] prediction done | time : 0.05s
[18/328][39/300] prediction done | time : 0.05s
[18/328][40/300] prediction done | time : 0.06s
[18/328][41/300] prediction done | time : 0.06s
[18/328][42/300] prediction done | time : 0.06s
[18/328][43/300] prediction done | time : 0.06s
[18/328][44/300] prediction done | time : 0.06s
[18/328][45/300] prediction done | time : 0.06s
[18/328][46/300] prediction done | time : 0.06s
[18/328][47/300] prediction done | time : 0.07s
[18/328][48/300] prediction done | time : 0.07s
[18/328][49/300] prediction done | time : 0.07s
[18/328][50/300] prediction done | time : 0.07s
[18/328][51/300] prediction done | time : 0.07s
[18/328][52/300] prediction done | time : 0.07s
[18/328][53/300] prediction done | time : 0.08s
[18/328][54/300] prediction done | time : 0.08s
[18/328][55/300] prediction done | time : 0.08s
[18/328][56/300] prediction done | time : 0.08s
[18/328][57/300] prediction done | time : 0.08s
[18/328][58/300] prediction done | time : 0.08s
[18/328][59/300] prediction done | time : 0.08s
[18/328][60/300] prediction done | time : 0.09s
[18/328][61/300] prediction done | time : 0.09s
[18/328][62/300] prediction done | time : 0.09s
[18/328][63/300] prediction done | time : 0.09s
[18/328][64/300] prediction done | time : 0.09s
[18/328][65/300] prediction done | time : 0.09s
[18/328][66/300] prediction done | time : 0.09s
[18/328][67/300] prediction done | time : 0.09s
[18/328][68/300] prediction done | time : 0.10s
[18/328][69/300] prediction done | time : 0.10s
[18/328][70/300] prediction done | time : 0.10s
[18/328][71/300] prediction done | time : 0.10s
[18/328][72/300] prediction done | time : 0.10s
[18/328][73/300] prediction done | time : 0.10s
[18/328][74/300] prediction done | time : 0.10s
[18/328][75/300] prediction done | time : 0.11s
[18/328][76/300] prediction done | time : 0.11s
[18/328][77/300] prediction done | time : 0.11s
[18/328][78/300] prediction done | time : 0.11s
[18/328][79/300] prediction done | time : 0.11s
[18/328][80/300] prediction done | time : 0.11s
[18/328][81/300] prediction done | time : 0.11s
[18/328][82/300] prediction done | time : 0.12s
[18/328][83/300] prediction done | time : 0.12s
[18/328][84/300] prediction done | time : 0.12s
[18/328][85/300] prediction done | time : 0.12s
[18/328][86/300] prediction done | time : 0.12s
[18/328][87/300] prediction done | time : 0.12s
[18/328][88/300] prediction done | time : 0.12s
[18/328][89/300] prediction done | time : 0.13s
[18/328][90/300] prediction done | time : 0.13s
[18/328][91/300] prediction done | time : 0.13s
[18/328][92/300] prediction done | time : 0.13s
[18/328][93/300] prediction done | time : 0.13s
[18/328][94/300] prediction done | time : 0.13s
[18/328][95/300] prediction done | time : 0.13s
[18/328][96/300] prediction done | time : 0.14s
[18/328][97/300] prediction done | time : 0.14s
[18/328][98/300] prediction done | time : 0.14s
[18/328][99/300] prediction done | time : 0.14s
[18/328][100/300] prediction done | time : 0.14s
[18/328][101/300] prediction done | time : 0.14s
[18/328][102/300] prediction done | time : 0.14s
[18/328][103/300] prediction done | time : 0.15s
[18/328][104/300] prediction done | time : 0.15s
[18/328][105/300] prediction done | time : 0.15s
[18/328][106/300] prediction done | time : 0.15s
[18/328][107/300] prediction done | time : 0.15s
[18/328][108/300] prediction done | time : 0.15s
[18/328][109/300] prediction done | time : 0.16s
[18/328][110/300] prediction done | time : 0.16s
[18/328][111/300] prediction done | time : 0.16s
[18/328][112/300] prediction done | time : 0.16s
[18/328][113/300] prediction done | time : 0.16s
[18/328][114/300] prediction done | time : 0.16s
[18/328][115/300] prediction done | time : 0.16s
[18/328][116/300] prediction done | time : 0.16s
[18/328][117/300] prediction done | time : 0.16s
[18/328][118/300] prediction done | time : 0.17s
[18/328][119/300] prediction done | time : 0.17s
[18/328][120/300] prediction done | time : 0.17s
[18/328][121/300] prediction done | time : 0.17s
[18/328][122/300] prediction done | time : 0.17s
[18/328][123/300] prediction done | time : 0.17s
[18/328][124/300] prediction done | time : 0.17s
[18/328][125/300] prediction done | time : 0.18s
[18/328][126/300] prediction done | time : 0.18s
[18/328][127/300] prediction done | time : 0.18s
[18/328][128/300] prediction done | time : 0.18s
[18/328][129/300] prediction done | time : 0.18s
[18/328][130/300] prediction done | time : 0.18s
[18/328][131/300] prediction done | time : 0.18s
[18/328][132/300] prediction done | time : 0.19s
[18/328][133/300] prediction done | time : 0.19s
[18/328][134/300] prediction done | time : 0.19s
[18/328][135/300] prediction done | time : 0.19s
[18/328][136/300] prediction done | time : 0.19s
[18/328][137/300] prediction done | time : 0.19s
[18/328][138/300] prediction done | time : 0.20s
[18/328][139/300] prediction done | time : 0.20s
[18/328][140/300] prediction done | time : 0.20s
[18/328][141/300] prediction done | time : 0.20s
[18/328][142/300] prediction done | time : 0.20s
[18/328][143/300] prediction done | time : 0.20s
[18/328][144/300] prediction done | time : 0.20s
[18/328][145/300] prediction done | time : 0.20s
[18/328][146/300] prediction done | time : 0.21s
[18/328][147/300] prediction done | time : 0.21s
[18/328][148/300] prediction done | time : 0.21s
[18/328][149/300] prediction done | time : 0.21s
[18/328][150/300] prediction done | time : 0.21s
[18/328][151/300] prediction done | time : 0.22s
[18/328][152/300] prediction done | time : 0.21s
[18/328][153/300] prediction done | time : 0.22s
[18/328][154/300] prediction done | time : 0.22s
[18/328][155/300] prediction done | time : 0.22s
[18/328][156/300] prediction done | time : 0.22s
[18/328][157/300] prediction done | time : 0.22s
[18/328][158/300] prediction done | time : 0.22s
[18/328][159/300] prediction done | time : 0.22s
[18/328][160/300] prediction done | time : 0.23s
[18/328][161/300] prediction done | time : 0.23s
[18/328][162/300] prediction done | time : 0.23s
[18/328][163/300] prediction done | time : 0.23s
[18/328][164/300] prediction done | time : 0.23s
[18/328][165/300] prediction done | time : 0.23s
[18/328][166/300] prediction done | time : 0.23s
[18/328][167/300] prediction done | time : 0.23s
[18/328][168/300] prediction done | time : 0.24s
[18/328][169/300] prediction done | time : 0.24s
[18/328][170/300] prediction done | time : 0.24s
[18/328][171/300] prediction done | time : 0.24s
[18/328][172/300] prediction done | time : 0.24s
[18/328][173/300] prediction done | time : 0.24s
[18/328][174/300] prediction done | time : 0.25s
[18/328][175/300] prediction done | time : 0.25s
[18/328][176/300] prediction done | time : 0.25s
[18/328][177/300] prediction done | time : 0.25s
[18/328][178/300] prediction done | time : 0.25s
[18/328][179/300] prediction done | time : 0.25s
[18/328][180/300] prediction done | time : 0.25s
[18/328][181/300] prediction done | time : 0.26s
[18/328][182/300] prediction done | time : 0.26s
[18/328][183/300] prediction done | time : 0.26s
[18/328][184/300] prediction done | time : 0.26s
[18/328][185/300] prediction done | time : 0.26s
[18/328][186/300] prediction done | time : 0.26s
[18/328][187/300] prediction done | time : 0.26s
[18/328][188/300] prediction done | time : 0.26s
[18/328][189/300] prediction done | time : 0.27s
[18/328][190/300] prediction done | time : 0.27s
[18/328][191/300] prediction done | time : 0.27s
[18/328][192/300] prediction done | time : 0.27s
[18/328][193/300] prediction done | time : 0.27s
[18/328][194/300] prediction done | time : 0.27s
[18/328][195/300] prediction done | time : 0.27s
[18/328][196/300] prediction done | time : 0.28s
[18/328][197/300] prediction done | time : 0.28s
[18/328][198/300] prediction done | time : 0.28s
[18/328][199/300] prediction done | time : 0.28s
[18/328][200/300] prediction done | time : 0.28s
[18/328][201/300] prediction done | time : 0.28s
[18/328][202/300] prediction done | time : 0.28s
[18/328][203/300] prediction done | time : 0.29s
[18/328][204/300] prediction done | time : 0.29s
[18/328][205/300] prediction done | time : 0.29s
[18/328][206/300] prediction done | time : 0.29s
[18/328][207/300] prediction done | time : 0.29s
[18/328][208/300] prediction done | time : 0.30s
[18/328][209/300] prediction done | time : 0.29s
[18/328][210/300] prediction done | time : 0.30s
[18/328][211/300] prediction done | time : 0.30s
[18/328][212/300] prediction done | time : 0.30s
[18/328][213/300] prediction done | time : 0.30s
[18/328][214/300] prediction done | time : 0.30s
[18/328][215/300] prediction done | time : 0.31s
[18/328][216/300] prediction done | time : 0.30s
[18/328][217/300] prediction done | time : 0.31s
[18/328][218/300] prediction done | time : 0.31s
[19/328] prediction done | time : 34.20s
Test [19/328] : WER 67.74%
[19/328][1/267] prediction done | time : 0.02s
[19/328][2/267] prediction done | time : 0.00s
[19/328][3/267] prediction done | time : 0.00s
[19/328][4/267] prediction done | time : 0.01s
[19/328][5/267] prediction done | time : 0.01s
[19/328][6/267] prediction done | time : 0.01s
[19/328][7/267] prediction done | time : 0.01s
[19/328][8/267] prediction done | time : 0.01s
[19/328][9/267] prediction done | time : 0.01s
[19/328][10/267] prediction done | time : 0.01s
[19/328][11/267] prediction done | time : 0.02s
[19/328][12/267] prediction done | time : 0.02s
[19/328][13/267] prediction done | time : 0.02s
[19/328][14/267] prediction done | time : 0.02s
[19/328][15/267] prediction done | time : 0.02s
[19/328][16/267] prediction done | time : 0.02s
[19/328][17/267] prediction done | time : 0.02s
[19/328][18/267] prediction done | time : 0.03s
[19/328][19/267] prediction done | time : 0.03s
[19/328][20/267] prediction done | time : 0.03s
[19/328][21/267] prediction done | time : 0.03s
[19/328][22/267] prediction done | time : 0.03s
[19/328][23/267] prediction done | time : 0.03s
[19/328][24/267] prediction done | time : 0.03s
[19/328][25/267] prediction done | time : 0.04s
[19/328][26/267] prediction done | time : 0.04s
[19/328][27/267] prediction done | time : 0.04s
[19/328][28/267] prediction done | time : 0.04s
[19/328][29/267] prediction done | time : 0.04s
[19/328][30/267] prediction done | time : 0.04s
[19/328][31/267] prediction done | time : 0.04s
[19/328][32/267] prediction done | time : 0.05s
[19/328][33/267] prediction done | time : 0.05s
[19/328][34/267] prediction done | time : 0.05s
[19/328][35/267] prediction done | time : 0.05s
[19/328][36/267] prediction done | time : 0.05s
[19/328][37/267] prediction done | time : 0.05s
[19/328][38/267] prediction done | time : 0.05s
[19/328][39/267] prediction done | time : 0.06s
[19/328][40/267] prediction done | time : 0.06s
[19/328][41/267] prediction done | time : 0.06s
[19/328][42/267] prediction done | time : 0.06s
[19/328][43/267] prediction done | time : 0.06s
[19/328][44/267] prediction done | time : 0.06s
[19/328][45/267] prediction done | time : 0.06s
[19/328][46/267] prediction done | time : 0.07s
[19/328][47/267] prediction done | time : 0.07s
[19/328][48/267] prediction done | time : 0.07s
[19/328][49/267] prediction done | time : 0.07s
[19/328][50/267] prediction done | time : 0.07s
[19/328][51/267] prediction done | time : 0.07s
[19/328][52/267] prediction done | time : 0.07s
[19/328][53/267] prediction done | time : 0.07s
[19/328][54/267] prediction done | time : 0.08s
[19/328][55/267] prediction done | time : 0.08s
[19/328][56/267] prediction done | time : 0.08s
[19/328][57/267] prediction done | time : 0.08s
[19/328][58/267] prediction done | time : 0.08s
[19/328][59/267] prediction done | time : 0.08s
[19/328][60/267] prediction done | time : 0.09s
[19/328][61/267] prediction done | time : 0.09s
[19/328][62/267] prediction done | time : 0.09s
[19/328][63/267] prediction done | time : 0.09s
[19/328][64/267] prediction done | time : 0.09s
[19/328][65/267] prediction done | time : 0.09s
[19/328][66/267] prediction done | time : 0.09s
[19/328][67/267] prediction done | time : 0.09s
[19/328][68/267] prediction done | time : 0.10s
[19/328][69/267] prediction done | time : 0.10s
[19/328][70/267] prediction done | time : 0.10s
[19/328][71/267] prediction done | time : 0.10s
[19/328][72/267] prediction done | time : 0.10s
[19/328][73/267] prediction done | time : 0.10s
[19/328][74/267] prediction done | time : 0.10s
[19/328][75/267] prediction done | time : 0.11s
[19/328][76/267] prediction done | time : 0.11s
[19/328][77/267] prediction done | time : 0.11s
[19/328][78/267] prediction done | time : 0.11s
[19/328][79/267] prediction done | time : 0.11s
[19/328][80/267] prediction done | time : 0.11s
[19/328][81/267] prediction done | time : 0.11s
[19/328][82/267] prediction done | time : 0.12s
[19/328][83/267] prediction done | time : 0.12s
[19/328][84/267] prediction done | time : 0.12s
[19/328][85/267] prediction done | time : 0.12s
[19/328][86/267] prediction done | time : 0.12s
[19/328][87/267] prediction done | time : 0.12s
[19/328][88/267] prediction done | time : 0.12s
[19/328][89/267] prediction done | time : 0.13s
[19/328][90/267] prediction done | time : 0.13s
[19/328][91/267] prediction done | time : 0.13s
[19/328][92/267] prediction done | time : 0.13s
[19/328][93/267] prediction done | time : 0.13s
[19/328][94/267] prediction done | time : 0.13s
[19/328][95/267] prediction done | time : 0.13s
[19/328][96/267] prediction done | time : 0.14s
[19/328][97/267] prediction done | time : 0.14s
[19/328][98/267] prediction done | time : 0.14s
[19/328][99/267] prediction done | time : 0.14s
[19/328][100/267] prediction done | time : 0.14s
[19/328][101/267] prediction done | time : 0.14s
[19/328][102/267] prediction done | time : 0.14s
[19/328][103/267] prediction done | time : 0.14s
[19/328][104/267] prediction done | time : 0.15s
[19/328][105/267] prediction done | time : 0.15s
[19/328][106/267] prediction done | time : 0.15s
[19/328][107/267] prediction done | time : 0.15s
[19/328][108/267] prediction done | time : 0.15s
[19/328][109/267] prediction done | time : 0.15s
[19/328][110/267] prediction done | time : 0.16s
[19/328][111/267] prediction done | time : 0.16s
[19/328][112/267] prediction done | time : 0.16s
[19/328][113/267] prediction done | time : 0.16s
[19/328][114/267] prediction done | time : 0.16s
[19/328][115/267] prediction done | time : 0.16s
[19/328][116/267] prediction done | time : 0.17s
[19/328][117/267] prediction done | time : 0.17s
[19/328][118/267] prediction done | time : 0.17s
[19/328][119/267] prediction done | time : 0.17s
[19/328][120/267] prediction done | time : 0.17s
[19/328][121/267] prediction done | time : 0.17s
[19/328][122/267] prediction done | time : 0.17s
[19/328][123/267] prediction done | time : 0.17s
[19/328][124/267] prediction done | time : 0.18s
[19/328][125/267] prediction done | time : 0.18s
[19/328][126/267] prediction done | time : 0.18s
[19/328][127/267] prediction done | time : 0.18s
[19/328][128/267] prediction done | time : 0.18s
[19/328][129/267] prediction done | time : 0.18s
[19/328][130/267] prediction done | time : 0.18s
[19/328][131/267] prediction done | time : 0.19s
[19/328][132/267] prediction done | time : 0.19s
[19/328][133/267] prediction done | time : 0.19s
[19/328][134/267] prediction done | time : 0.19s
[19/328][135/267] prediction done | time : 0.19s
[19/328][136/267] prediction done | time : 0.19s
[19/328][137/267] prediction done | time : 0.19s
[19/328][138/267] prediction done | time : 0.19s
[19/328][139/267] prediction done | time : 0.20s
[19/328][140/267] prediction done | time : 0.20s
[19/328][141/267] prediction done | time : 0.20s
[19/328][142/267] prediction done | time : 0.20s
[19/328][143/267] prediction done | time : 0.20s
[19/328][144/267] prediction done | time : 0.20s
[19/328][145/267] prediction done | time : 0.20s
[19/328][146/267] prediction done | time : 0.21s
[19/328][147/267] prediction done | time : 0.21s
[19/328][148/267] prediction done | time : 0.21s
[19/328][149/267] prediction done | time : 0.21s
[19/328][150/267] prediction done | time : 0.21s
[19/328][151/267] prediction done | time : 0.21s
[19/328][152/267] prediction done | time : 0.21s
[19/328][153/267] prediction done | time : 0.22s
[19/328][154/267] prediction done | time : 0.22s
[19/328][155/267] prediction done | time : 0.22s
[19/328][156/267] prediction done | time : 0.22s
[19/328][157/267] prediction done | time : 0.22s
[19/328][158/267] prediction done | time : 0.22s
[19/328][159/267] prediction done | time : 0.22s
[19/328][160/267] prediction done | time : 0.23s
[19/328][161/267] prediction done | time : 0.23s
[19/328][162/267] prediction done | time : 0.23s
[19/328][163/267] prediction done | time : 0.23s
[19/328][164/267] prediction done | time : 0.23s
[19/328][165/267] prediction done | time : 0.23s
[19/328][166/267] prediction done | time : 0.24s
[19/328][167/267] prediction done | time : 0.24s
[19/328][168/267] prediction done | time : 0.24s
[19/328][169/267] prediction done | time : 0.24s
[19/328][170/267] prediction done | time : 0.24s
[19/328][171/267] prediction done | time : 0.24s
[19/328][172/267] prediction done | time : 0.24s
[19/328][173/267] prediction done | time : 0.24s
[19/328][174/267] prediction done | time : 0.25s
[19/328][175/267] prediction done | time : 0.25s
[19/328][176/267] prediction done | time : 0.25s
[19/328][177/267] prediction done | time : 0.25s
[19/328][178/267] prediction done | time : 0.25s
[19/328][179/267] prediction done | time : 0.25s
[19/328][180/267] prediction done | time : 0.26s
[19/328][181/267] prediction done | time : 0.26s
[19/328][182/267] prediction done | time : 0.26s
[19/328][183/267] prediction done | time : 0.26s
[19/328][184/267] prediction done | time : 0.26s
[19/328][185/267] prediction done | time : 0.26s
[19/328][186/267] prediction done | time : 0.26s
[19/328][187/267] prediction done | time : 0.26s
[19/328][188/267] prediction done | time : 0.27s
[19/328][189/267] prediction done | time : 0.27s
[19/328][190/267] prediction done | time : 0.27s
[19/328][191/267] prediction done | time : 0.27s
[19/328][192/267] prediction done | time : 0.27s
[19/328][193/267] prediction done | time : 0.27s
[19/328][194/267] prediction done | time : 0.28s
[19/328][195/267] prediction done | time : 0.28s
[19/328][196/267] prediction done | time : 0.28s
[19/328][197/267] prediction done | time : 0.28s
[19/328][198/267] prediction done | time : 0.28s
[19/328][199/267] prediction done | time : 0.28s
[19/328][200/267] prediction done | time : 0.28s
[19/328][201/267] prediction done | time : 0.29s
[19/328][202/267] prediction done | time : 0.28s
[19/328][203/267] prediction done | time : 0.29s
[19/328][204/267] prediction done | time : 0.29s
[19/328][205/267] prediction done | time : 0.29s
[19/328][206/267] prediction done | time : 0.30s
[19/328][207/267] prediction done | time : 0.29s
[19/328][208/267] prediction done | time : 0.29s
[19/328][209/267] prediction done | time : 0.30s
[19/328][210/267] prediction done | time : 0.30s
[19/328][211/267] prediction done | time : 0.30s
[19/328][212/267] prediction done | time : 0.30s
[19/328][213/267] prediction done | time : 0.30s
[19/328][214/267] prediction done | time : 0.30s
[19/328][215/267] prediction done | time : 0.30s
[19/328][216/267] prediction done | time : 0.31s
[19/328][217/267] prediction done | time : 0.31s
[19/328][218/267] prediction done | time : 0.31s
[19/328][219/267] prediction done | time : 0.31s
[19/328][220/267] prediction done | time : 0.31s
[19/328][221/267] prediction done | time : 0.31s
[19/328][222/267] prediction done | time : 0.31s
[19/328][223/267] prediction done | time : 0.31s
[19/328][224/267] prediction done | time : 0.32s
[19/328][225/267] prediction done | time : 0.32s
[19/328][226/267] prediction done | time : 0.32s
[19/328][227/267] prediction done | time : 0.32s
[19/328][228/267] prediction done | time : 0.32s
[19/328][229/267] prediction done | time : 0.32s
[19/328][230/267] prediction done | time : 0.32s
[19/328][231/267] prediction done | time : 0.33s
[19/328][232/267] prediction done | time : 0.33s
[19/328][233/267] prediction done | time : 0.33s
[19/328][234/267] prediction done | time : 0.33s
[19/328][235/267] prediction done | time : 0.33s
[19/328][236/267] prediction done | time : 0.34s
[19/328][237/267] prediction done | time : 0.34s
[19/328][238/267] prediction done | time : 0.34s
[19/328][239/267] prediction done | time : 0.34s
[19/328][240/267] prediction done | time : 0.34s
[19/328][241/267] prediction done | time : 0.34s
[19/328][242/267] prediction done | time : 0.34s
[19/328][243/267] prediction done | time : 0.34s
[19/328][244/267] prediction done | time : 0.35s
[20/328] prediction done | time : 42.83s
Test [20/328] : WER 66.94%
[20/328][1/317] prediction done | time : 0.02s
[20/328][2/317] prediction done | time : 0.00s
[20/328][3/317] prediction done | time : 0.00s
[20/328][4/317] prediction done | time : 0.01s
[20/328][5/317] prediction done | time : 0.01s
[20/328][6/317] prediction done | time : 0.01s
[20/328][7/317] prediction done | time : 0.01s
[20/328][8/317] prediction done | time : 0.01s
[20/328][9/317] prediction done | time : 0.01s
[20/328][10/317] prediction done | time : 0.02s
[20/328][11/317] prediction done | time : 0.02s
[20/328][12/317] prediction done | time : 0.02s
[20/328][13/317] prediction done | time : 0.02s
[20/328][14/317] prediction done | time : 0.02s
[20/328][15/317] prediction done | time : 0.02s
[20/328][16/317] prediction done | time : 0.02s
[20/328][17/317] prediction done | time : 0.02s
[20/328][18/317] prediction done | time : 0.03s
[20/328][19/317] prediction done | time : 0.03s
[20/328][20/317] prediction done | time : 0.03s
[20/328][21/317] prediction done | time : 0.03s
[20/328][22/317] prediction done | time : 0.03s
[20/328][23/317] prediction done | time : 0.03s
[20/328][24/317] prediction done | time : 0.03s
[20/328][25/317] prediction done | time : 0.04s
[20/328][26/317] prediction done | time : 0.04s
[20/328][27/317] prediction done | time : 0.04s
[20/328][28/317] prediction done | time : 0.04s
[20/328][29/317] prediction done | time : 0.04s
[20/328][30/317] prediction done | time : 0.04s
[20/328][31/317] prediction done | time : 0.04s
[20/328][32/317] prediction done | time : 0.05s
[20/328][33/317] prediction done | time : 0.05s
[20/328][34/317] prediction done | time : 0.05s
[20/328][35/317] prediction done | time : 0.05s
[20/328][36/317] prediction done | time : 0.05s
[20/328][37/317] prediction done | time : 0.05s
[20/328][38/317] prediction done | time : 0.05s
[20/328][39/317] prediction done | time : 0.06s
[20/328][40/317] prediction done | time : 0.06s
[20/328][41/317] prediction done | time : 0.06s
[20/328][42/317] prediction done | time : 0.06s
[20/328][43/317] prediction done | time : 0.06s
